D12_IVC6_E3_B1_92	NA	Pre.EVT
D12_IVC6_E3_B1_93	NA	Pre.EVT
D12_IVC6_E3_B1_94	NA	TB.late
D12_IVC6_E3_B1_96	NA	Pre.EVT
D14_IVC8_E1_B1_1	NA	ST
D14_IVC8_E1_B1_2	NA	ST
D14_IVC8_E1_B1_3	NA	ST
D14_IVC8_E1_B1_4	NA	ST
D14_IVC8_E1_B1_5	NA	ST
D14_IVC8_E1_B1_7	NA	EVT
D14_IVC8_E1_B1_8	NA	ST
D14_IVC8_E1_B1_9	NA	ST
D14_IVC8_E1_B1_10	NA	ST
D14_IVC8_E1_B1_12	NA	ST
D14_IVC8_E1_B1_13	NA	ST
D14_IVC8_E1_B1_14	NA	Pre.EVT
D14_IVC8_E1_B1_15	NA	ST
D14_IVC8_E1_B1_16	NA	ST
D14_IVC8_E1_B1_17	NA	ST
D14_IVC8_E1_B1_18	NA	ST
D14_IVC8_E1_B1_19	NA	ST
D14_IVC8_E1_B1_20	NA	ST
D14_IVC8_E1_B1_21	NA	ST
D14_IVC8_E1_B1_22	NA	ST
D14_IVC8_E1_B1_24	NA	EVT
D14_IVC8_E1_B1_25	NA	ST
D14_IVC8_E1_B1_26	NA	ST
D14_IVC8_E1_B1_27	NA	ST
D14_IVC8_E1_B1_28	NA	ST
D14_IVC8_E1_B1_29	NA	ST
D14_IVC8_E1_B1_30	NA	ST
D14_IVC8_E1_B1_31	NA	ST
D14_IVC8_E1_B1_32	NA	ST
D14_IVC8_E1_B1_33	NA	ST
D14_IVC8_E1_B1_34	NA	Pre.ST
D14_IVC8_E1_B1_35	NA	ST
D14_IVC8_E1_B1_36	NA	ST
D14_IVC8_E1_B1_37	NA	ST
D14_IVC8_E1_B1_38	NA	ST
D14_IVC8_E1_B1_39	NA	ST
D14_IVC8_E1_B1_40	NA	ST
D14_IVC8_E1_B1_42	NA	EVT
D14_IVC8_E1_B1_43	NA	ST
D14_IVC8_E1_B1_44	NA	ST
D14_IVC8_E1_B1_45	NA	ST
D14_IVC8_E1_B1_46	NA	ST
D14_IVC8_E1_B1_47	NA	EVT
D14_IVC8_E1_B1_48	NA	ST
D14_IVC8_E1_B1_49	NA	ST
D14_IVC8_E1_B1_50	NA	ST
D14_IVC8_E1_B1_51	NA	ST
D14_IVC8_E1_B1_52	NA	Pre.ST
D14_IVC8_E1_B1_53	NA	EVT
D14_IVC8_E1_B1_54	NA	ST
D14_IVC8_E1_B1_55	NA	ST
D14_IVC8_E1_B1_57	NA	ST
D14_IVC8_E1_B1_58	NA	ST
D14_IVC8_E1_B1_59	NA	Pre.ST
D14_IVC8_E1_B1_60	NA	ST
D14_IVC8_E1_B1_62	NA	EVT
D14_IVC8_E1_B1_63	NA	ST
D14_IVC8_E1_B1_64	NA	ST
D14_IVC8_E1_B1_65	NA	EVT
D14_IVC8_E1_B1_66	NA	Pre.ST
D14_IVC8_E1_B1_67	NA	ST
D14_IVC8_E1_B1_68	NA	ST
D14_IVC8_E1_B1_69	NA	ST
D14_IVC8_E1_B1_70	NA	ST
D14_IVC8_E1_B1_71	NA	EVT
D14_IVC8_E1_B1_72	NA	Pre.EVT
D14_IVC8_E1_B1_73	NA	ST
D14_IVC8_E1_B1_74	NA	ST
D14_IVC8_E1_B1_75	NA	ST
D14_IVC8_E1_B1_76	NA	Pre.ST
D14_IVC8_E1_B1_77	NA	ST
D14_IVC8_E1_B1_78	NA	ST
D14_IVC8_E1_B1_79	NA	ST
D14_IVC8_E1_B1_80	NA	ST
D14_IVC8_E1_B1_81	NA	ST
D14_IVC8_E1_B1_82	NA	ST
D14_IVC8_E1_B1_83	NA	ST
D14_IVC8_E1_B1_84	NA	ST
D14_IVC8_E1_B1_85	NA	ST
D14_IVC8_E1_B1_88	NA	Pre.ST
D14_IVC8_E1_B1_91	NA	ST
D14_IVC8_E1_B1_94	NA	ST
D14_IVC8_E1_B1_95	NA	Pre.ST
D14_IVC8_E1_B1_96	NA	ST
D8_IVC2_E1_B3_1	NA	TB.medium3
D8_IVC2_E1_B3_2	NA	TB.early
D8_IVC2_E1_B3_3	NA	TB.medium1
D8_IVC2_E1_B3_4	NA	TB.medium3
D8_IVC2_E1_B3_5	NA	TB.medium1
D8_IVC2_E1_B3_6	NA	TB.early
D8_IVC2_E1_B3_7	NA	TB.medium2
D8_IVC2_E1_B3_9	NA	TB.medium1
D8_IVC2_E1_B3_10	NA	TB.medium1
D8_IVC2_E1_B3_11	NA	TB.early
D8_IVC2_E1_B3_12	NA	TB.medium3
D8_IVC2_E1_B3_14	NA	TB.medium1
D8_IVC2_E1_B3_16	NA	TB.medium2
D8_IVC2_E1_B3_17	NA	TB.medium2
D8_IVC2_E1_B3_18	NA	TB.medium1
D8_IVC2_E1_B3_19	NA	TB.medium1
D8_IVC2_E1_B3_20	NA	TB.medium3
D8_IVC2_E1_B3_21	NA	TB.medium3
D8_IVC2_E1_B3_22	NA	TB.medium1
D8_IVC2_E1_B3_23	NA	TB.medium2
D8_IVC2_E1_B3_24	NA	TB.medium1
D8_IVC2_E1_B3_25	NA	TB.medium1
D8_IVC2_E1_B3_26	NA	TB.early
D8_IVC2_E1_B3_28	NA	TB.early
D8_IVC2_E1_B3_29	NA	TB.medium3
D8_IVC2_E1_B3_30	NA	TB.medium1
D8_IVC2_E1_B3_31	NA	TB.early
D8_IVC2_E1_B3_32	NA	TB.medium1
D8_IVC2_E1_B3_33	NA	TB.medium1
D8_IVC2_E1_B3_34	NA	TB.medium3
D8_IVC2_E1_B3_35	NA	TB.medium1
D8_IVC2_E1_B3_36	NA	TB.medium3
D8_IVC2_E1_B3_38	NA	TB.medium1
D8_IVC2_E1_B3_39	NA	TB.medium1
D8_IVC2_E1_B3_40	NA	TB.medium1
D8_IVC2_E1_B3_41	NA	TB.medium2
D8_IVC2_E1_B3_42	NA	TB.medium1
D8_IVC2_E1_B3_44	NA	TB.medium1
D8_IVC2_E1_B3_45	NA	TB.medium1
D8_IVC2_E1_B3_46	NA	TB.medium1
D8_IVC2_E1_B3_47	NA	TB.medium1
D8_IVC2_E1_B3_48	NA	TB.medium3
D8_IVC2_E1_B3_49	NA	TB.medium2
D8_IVC2_E1_B3_50	NA	TB.medium1
D8_IVC2_E1_B3_51	NA	TB.medium1
D8_IVC2_E1_B3_52	NA	TB.medium1
D8_IVC2_E1_B3_53	NA	TB.medium3
D8_IVC2_E1_B3_54	NA	TB.medium2
D8_IVC2_E1_B3_55	NA	TB.medium2
D8_IVC2_E1_B3_56	NA	TB.medium1
D8_IVC2_E1_B3_57	NA	TB.medium2
D8_IVC2_E1_B3_58	NA	TB.medium2
D8_IVC2_E1_B3_59	NA	TB.medium1
D8_IVC2_E1_B3_60	NA	TB.medium1
D8_IVC2_E1_B3_61	NA	TB.medium1
D8_IVC2_E1_B3_62	NA	TB.medium2
D8_IVC2_E1_B3_63	NA	TB.medium1
D8_IVC2_E1_B3_64	NA	TB.medium3
D8_IVC2_E1_B3_65	NA	TB.medium1
D8_IVC2_E1_B3_66	NA	TB.medium1
D8_IVC2_E1_B3_67	NA	TB.medium1
D8_IVC2_E1_B3_69	NA	TB.medium2
D8_IVC2_E1_B3_70	NA	TB.medium1
D8_IVC2_E1_B3_71	NA	TB.medium1
D8_IVC2_E1_B3_72	NA	TB.early
D8_IVC2_E1_B3_74	NA	TB.medium1
D8_IVC2_E1_B3_75	NA	TB.medium1
D8_IVC2_E1_B3_76	NA	TB.early
D8_IVC2_E1_B3_77	NA	TB.early
D8_IVC2_E1_B3_78	NA	TB.medium1
D8_IVC2_E1_B3_80	NA	TB.medium2
D8_IVC2_E1_B3_81	NA	TB.medium1
D8_IVC2_E1_B3_82	NA	TB.medium1
D8_IVC2_E1_B3_83	NA	TB.early
D8_IVC2_E1_B3_84	NA	TB.early
D8_IVC2_E1_B3_85	NA	TB.medium1
D8_IVC2_E1_B3_86	NA	TB.early
D8_IVC2_E1_B3_87	NA	TB.medium2
D8_IVC2_E1_B3_88	NA	TB.medium2
D8_IVC2_E1_B3_90	NA	TB.medium1
D8_IVC2_E1_B3_91	NA	TB.medium2
D8_IVC2_E1_B3_92	NA	TB.medium1
D8_IVC2_E1_B3_93	NA	TB.early
D8_IVC2_E1_B3_95	NA	TB.early
D8_IVC2_E1_B3_96	NA	TB.early
D14_IVC8_E1_B2_1	NA	ST
D14_IVC8_E1_B2_2	NA	ST
D14_IVC8_E1_B2_3	NA	Pre.ST
D14_IVC8_E1_B2_4	NA	Pre.ST
D14_IVC8_E1_B2_7	NA	Pre.ST
D14_IVC8_E1_B2_14	NA	ST
D14_IVC8_E1_B2_15	NA	ST
D14_IVC8_E1_B2_16	NA	Pre.EVT
D14_IVC8_E1_B2_20	NA	ST
D14_IVC8_E1_B2_21	NA	Pre.ST
D14_IVC8_E1_B2_26	NA	EVT
D14_IVC8_E1_B2_27	NA	ST
D14_IVC8_E1_B2_28	NA	Pre.ST
D14_IVC8_E1_B2_29	NA	ST
D14_IVC8_E1_B2_31	NA	Pre.ST
D14_IVC8_E1_B2_34	NA	ST
D14_IVC8_E1_B2_37	NA	Pre.ST
D14_IVC8_E1_B2_39	NA	Pre.ST
D14_IVC8_E1_B2_46	NA	Pre.ST
D14_IVC8_E1_B2_49	NA	EVT
D14_IVC8_E1_B2_52	NA	EVT
D14_IVC8_E1_B2_53	NA	ST
D14_IVC8_E1_B2_54	NA	EVT
D14_IVC8_E1_B2_55	NA	ST
D14_IVC8_E1_B2_59	NA	TB.late
D14_IVC8_E1_B2_60	NA	ST
D14_IVC8_E1_B2_61	NA	ST
D14_IVC8_E1_B2_62	NA	ST
D14_IVC8_E1_B2_66	NA	EVT
D14_IVC8_E1_B2_67	NA	Pre.ST
D14_IVC8_E1_B2_69	NA	ST
D14_IVC8_E1_B2_70	NA	ST
D14_IVC8_E1_B2_71	NA	ST
D14_IVC8_E1_B2_72	NA	Pre.ST
D14_IVC8_E1_B2_73	NA	ST
D14_IVC8_E1_B2_77	NA	ST
D14_IVC8_E1_B2_80	NA	Pre.ST
D14_IVC8_E1_B2_81	NA	ST
D14_IVC8_E1_B2_85	NA	EVT
D14_IVC8_E1_B2_87	NA	Pre.ST
D14_IVC8_E1_B2_91	NA	Pre.ST
D14_IVC8_E1_B2_95	NA	ST
D14_IVC8_E1_B2_96	NA	TB.medium3
D8_IVC2_E1_B4_2	NA	TB.medium1
D8_IVC2_E1_B4_3	NA	TB.medium3
D8_IVC2_E1_B4_4	NA	TB.medium1
D8_IVC2_E1_B4_5	NA	TB.medium1
D8_IVC2_E1_B4_6	NA	TB.medium2
D8_IVC2_E1_B4_7	NA	TB.medium1
D8_IVC2_E1_B4_8	NA	TB.medium2
D8_IVC2_E1_B4_9	NA	TB.early
D8_IVC2_E1_B4_10	NA	TB.medium1
D8_IVC2_E1_B4_11	NA	TB.early
D8_IVC2_E1_B4_12	NA	TB.medium1
D8_IVC2_E1_B4_13	NA	TB.medium1
D8_IVC2_E1_B4_14	NA	TB.early
D8_IVC2_E1_B4_15	NA	TB.medium1
D8_IVC2_E1_B4_16	NA	TB.medium3
D8_IVC2_E1_B4_17	NA	TB.late
D8_IVC2_E1_B4_18	NA	TB.medium1
D8_IVC2_E1_B4_19	NA	TB.medium1
D8_IVC2_E1_B4_20	NA	TB.medium1
D8_IVC2_E1_B4_21	NA	TB.medium2
D8_IVC2_E1_B4_22	NA	TB.medium2
D8_IVC2_E1_B4_23	NA	TB.medium2
D8_IVC2_E1_B4_24	NA	TB.medium1
D8_IVC2_E1_B4_25	NA	TB.medium1
D8_IVC2_E1_B4_26	NA	TB.medium1
D8_IVC2_E1_B4_27	NA	TB.medium1
D8_IVC2_E1_B4_28	NA	TB.medium1
D8_IVC2_E1_B4_29	NA	TB.early
D8_IVC2_E1_B4_30	NA	TB.early
D8_IVC2_E1_B4_31	NA	TB.early
D8_IVC2_E1_B4_32	NA	TB.medium2
D8_IVC2_E1_B4_33	NA	TB.medium1
D8_IVC2_E1_B4_34	NA	TB.medium1
D8_IVC2_E1_B4_36	NA	TB.medium1
D8_IVC2_E1_B4_37	NA	TB.early
D8_IVC2_E1_B4_38	NA	TB.early
D8_IVC2_E1_B4_39	NA	TB.early
D8_IVC2_E1_B4_40	NA	TB.medium1
D8_IVC2_E1_B4_41	NA	TB.medium1
D8_IVC2_E1_B4_42	NA	TB.early
D8_IVC2_E1_B4_43	NA	TB.early
D8_IVC2_E1_B4_44	NA	TB.early
D8_IVC2_E1_B4_47	NA	TB.early
D8_IVC2_E1_B4_48	NA	TB.medium1
D8_IVC2_E1_B4_49	NA	PrE
D8_IVC2_E1_B4_50	NA	TB.medium1
D8_IVC2_E1_B4_51	NA	TB.medium2
D8_IVC2_E1_B4_52	NA	TB.medium1
D8_IVC2_E1_B4_53	NA	TB.medium2
D8_IVC2_E1_B4_54	NA	TB.medium1
D8_IVC2_E1_B4_55	NA	TB.medium1
D8_IVC2_E1_B4_56	NA	TB.medium1
D8_IVC2_E1_B4_57	NA	TB.medium3
D8_IVC2_E1_B4_58	NA	TB.early
D8_IVC2_E1_B4_59	NA	TB.early
D8_IVC2_E1_B4_60	NA	TB.medium1
D8_IVC2_E1_B4_61	NA	TB.medium1
D8_IVC2_E1_B4_62	NA	TB.medium1
D8_IVC2_E1_B4_63	NA	TB.early
D8_IVC2_E1_B4_64	NA	TB.medium1
D8_IVC2_E1_B4_65	NA	TB.medium3
D8_IVC2_E1_B4_66	NA	TB.medium1
D8_IVC2_E1_B4_68	NA	TB.medium3
D8_IVC2_E1_B4_69	NA	TB.medium2
D8_IVC2_E1_B4_70	NA	TB.medium1
D8_IVC2_E1_B4_71	NA	TB.medium1
D8_IVC2_E1_B4_73	NA	TB.medium1
D8_IVC2_E1_B4_74	NA	TB.medium3
D8_IVC2_E1_B4_76	NA	TB.medium1
D8_IVC2_E1_B4_77	NA	TB.medium2
D8_IVC2_E1_B4_78	NA	TB.medium1
D8_IVC2_E1_B4_79	NA	TB.medium1
D8_IVC2_E1_B4_80	NA	TB.medium3
D8_IVC2_E1_B4_81	NA	TB.medium2
D8_IVC2_E1_B4_82	NA	TB.medium1
D8_IVC2_E1_B4_83	NA	TB.medium1
D8_IVC2_E1_B4_84	NA	TB.medium1
D8_IVC2_E1_B4_85	NA	TB.medium1
D8_IVC2_E1_B4_86	NA	TB.early
D8_IVC2_E1_B4_87	NA	TB.early
D8_IVC2_E1_B4_88	NA	TB.medium1
D8_IVC2_E1_B4_89	NA	TB.early
D8_IVC2_E1_B4_90	NA	TB.medium1
D8_IVC2_E1_B4_91	NA	TB.medium2
D8_IVC2_E1_B4_93	NA	TB.medium1
D8_IVC2_E1_B4_94	NA	TB.medium1
D8_IVC2_E1_B4_95	NA	TB.early
D8_IVC2_E1_B4_96	NA	TB.medium1
D6_IVC0_E1_B1_46	NA	TB.medium3
D6_IVC0_E1_B1_49	NA	early_TE
D6_IVC0_E1_B1_51	NA	EPI
D6_IVC0_E1_B1_58	NA	early_TE
D6_IVC0_E1_B1_69	NA	early_TE
D6_IVC0_E1_B1_71	NA	early_TE
D6_IVC0_E1_B1_76	NA	early_TE
D6_IVC0_E1_B1_79	NA	early_TE
D6_IVC0_E1_B1_80	NA	early_TE
D6_IVC0_E1_B1_88	NA	EPI
D12_IVC6_E1_B1_1	NA	TB.late
D12_IVC6_E1_B1_4	NA	PrE
D12_IVC6_E1_B1_5	NA	ST
D12_IVC6_E1_B1_7	NA	ST
D12_IVC6_E1_B1_8	NA	Pre.ST
D12_IVC6_E1_B1_9	NA	Pre.ST
D12_IVC6_E1_B1_10	NA	TB.late
D12_IVC6_E1_B1_12	NA	Pre.ST
D12_IVC6_E1_B1_13	NA	ST
D12_IVC6_E1_B1_14	NA	Pre.EVT
D12_IVC6_E1_B1_15	NA	ST
D12_IVC6_E1_B1_17	NA	TB.late
D12_IVC6_E1_B1_18	NA	ST
D12_IVC6_E1_B1_19	NA	ST
D12_IVC6_E1_B1_21	NA	Pre.EVT
D12_IVC6_E1_B1_22	NA	Pre.ST
D12_IVC6_E1_B1_24	NA	TB.medium3
D12_IVC6_E1_B1_26	NA	Pre.EVT
D12_IVC6_E1_B1_27	NA	PrE
D12_IVC6_E1_B1_28	NA	EPI
D12_IVC6_E1_B1_30	NA	Pre.EVT
D12_IVC6_E1_B1_31	NA	Pre.ST
D12_IVC6_E1_B1_35	NA	Pre.ST
D12_IVC6_E1_B1_37	NA	Pre.ST
D12_IVC6_E1_B1_39	NA	Pre.EVT
D12_IVC6_E1_B1_40	NA	Pre.EVT
D12_IVC6_E1_B1_41	NA	TB.late
D12_IVC6_E1_B1_42	NA	Pre.EVT
D12_IVC6_E1_B1_43	NA	ST
D12_IVC6_E1_B1_44	NA	Pre.EVT
D12_IVC6_E1_B1_45	NA	Pre.ST
D12_IVC6_E1_B1_46	NA	Pre.ST
D12_IVC6_E1_B1_47	NA	ST
D12_IVC6_E1_B1_48	NA	ST
D12_IVC6_E1_B1_49	NA	Pre.ST
D12_IVC6_E1_B1_51	NA	EPI
D12_IVC6_E1_B1_53	NA	Pre.ST
D12_IVC6_E1_B1_54	NA	Pre.ST
D12_IVC6_E1_B1_55	NA	ST
D12_IVC6_E1_B1_57	NA	Pre.ST
D12_IVC6_E1_B1_58	NA	Pre.ST
D12_IVC6_E1_B1_59	NA	Pre.EVT
D12_IVC6_E1_B1_60	NA	Pre.EVT
D12_IVC6_E1_B1_61	NA	Pre.EVT
D12_IVC6_E1_B1_62	NA	TB.late
D12_IVC6_E1_B1_63	NA	Pre.EVT
D12_IVC6_E1_B1_64	NA	Pre.ST
D12_IVC6_E1_B1_65	NA	Pre.ST
D12_IVC6_E1_B1_67	NA	Pre.ST
D12_IVC6_E1_B1_70	NA	Pre.EVT
D12_IVC6_E1_B1_75	NA	ST
D12_IVC6_E1_B1_76	NA	Pre.ST
D12_IVC6_E1_B1_78	NA	ST
D12_IVC6_E1_B1_80	NA	Pre.ST
D12_IVC6_E1_B1_81	NA	Pre.EVT
D12_IVC6_E1_B1_82	NA	EPI
D12_IVC6_E1_B1_83	NA	ST
D12_IVC6_E1_B1_84	NA	Pre.ST
D12_IVC6_E1_B1_85	NA	ST
D12_IVC6_E1_B1_86	NA	ST
D12_IVC6_E1_B1_87	NA	ST
D12_IVC6_E1_B1_90	NA	ST
D12_IVC6_E1_B1_91	NA	Pre.ST
D12_IVC6_E1_B1_92	NA	ST
D12_IVC6_E1_B1_93	NA	Pre.ST
D12_IVC6_E1_B1_94	NA	ST
D12_IVC6_E1_B1_95	NA	Pre.ST
D10_IVC4_E2_B1_1	NA	TB.medium2
D10_IVC4_E2_B1_4	NA	TB.medium3
D10_IVC4_E2_B1_5	NA	TB.late
D10_IVC4_E2_B1_7	NA	TB.medium2
D10_IVC4_E2_B1_11	NA	TB.medium2
D10_IVC4_E2_B1_12	NA	TB.medium3
D10_IVC4_E2_B1_14	NA	Pre.EVT
D10_IVC4_E2_B1_15	NA	TB.late
D10_IVC4_E2_B1_16	NA	TB.medium3
D10_IVC4_E2_B1_20	NA	TB.late
D10_IVC4_E2_B1_21	NA	TB.medium2
D10_IVC4_E2_B1_24	NA	TB.late
D10_IVC4_E2_B1_25	NA	TB.late
D10_IVC4_E2_B1_28	NA	Pre.EVT
D10_IVC4_E2_B1_29	NA	TB.late
